input0;input1;input2;input3;input4;input5;input6;input7;ts;
1;1631;1;0;0;1;1;1;2021-02-24T17:01:53.006Z;
1;1631;1;0;0;1;1;1;2021-02-24T17:01:54.003Z;
1;1633;1;0;0;1;1;1;2021-02-24T17:01:55.003Z;
1;1633;1;0;0;1;1;1;2021-02-24T17:01:56.004Z;
1;1631;1;0;0;1;1;1;2021-02-24T17:01:57.003Z;
1;1633;1;0;0;1;1;1;2021-02-24T17:01:58.016Z;
1;1631;1;0;0;1;1;1;2021-02-24T17:01:59.011Z;
1;1631;1;0;0;1;1;1;2021-02-24T17:02:00.000Z;
1;1633;1;0;0;1;1;1;2021-02-24T17:02:01.050Z;
1;1633;1;0;0;1;1;1;2021-02-24T17:02:02.007Z;
1;1631;1;0;0;1;1;1;2021-02-24T17:02:03.009Z;
1;1631;1;0;0;1;1;1;2021-02-24T17:02:04.002Z;
1;1633;1;0;0;1;1;1;2021-02-24T17:02:05.019Z;
1;1631;1;0;0;1;1;1;2021-02-24T17:02:06.007Z;
