input0;input1;input2;input3;input4;input5;input6;input7;ts;
1;1631;1;0;0;1;1;1;2021-02-24T16:40:10.022Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:40:11.000Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:40:12.003Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:40:13.023Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:40:14.002Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:40:15.001Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:40:16.038Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:40:17.000Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:40:18.051Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:40:19.001Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:40:20.119Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:40:21.007Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:40:22.007Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:40:23.079Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:40:24.008Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:40:25.008Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:40:26.030Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:40:27.000Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:40:28.009Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:40:29.040Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:40:30.005Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:40:31.005Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:40:32.013Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:40:33.000Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:40:34.092Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:40:35.017Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:40:36.004Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:40:37.053Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:40:38.019Z;
